srcport,dstport,proto,ts,td,pkt,byt,label,srcip_1,srcip_2,srcip_3,srcip_4,dstip_1,dstip_2,dstip_3,dstip_4
35128,80,TCP,1489583300472000.0,0.004,5,479.0,1,192,168,220,16,192,168,100,6
35129,80,TCP,1489583300475000.0,0.004,5,479.0,1,192,168,220,16,192,168,100,6
35129,80,TCP,1489583300475000.0,0.003,5,479.0,1,192,168,220,16,192,168,100,6
35130,80,TCP,1489583300477000.0,0.003,5,479.0,1,192,168,220,16,192,168,100,6
35130,80,TCP,1489583300477000.0,0.003,5,479.0,1,192,168,220,16,192,168,100,6
35131,80,TCP,1489583300480000.0,0.003,5,479.0,1,192,168,220,16,192,168,100,6
35131,80,TCP,1489583300480000.0,0.003,5,479.0,1,192,168,220,16,192,168,100,6
35132,80,TCP,1489583300482000.0,0.006,5,479.0,1,192,168,220,16,192,168,100,6
35132,80,TCP,1489583300482000.0,0.006,5,479.0,1,192,168,220,16,192,168,100,6
35133,80,TCP,1489583300484000.0,0.004,5,479.0,1,192,168,220,16,192,168,100,6
35133,80,TCP,1489583300485000.0,0.0,5,479.0,1,192,168,220,16,192,168,100,6
35134,80,TCP,1489583300487000.0,0.004,5,479.0,1,192,168,220,16,192,168,100,6
35134,80,TCP,1489583300487000.0,0.005,5,479.0,1,192,168,220,16,192,168,100,6
35135,80,TCP,1489583300488000.0,0.003,5,479.0,1,192,168,220,16,192,168,100,6
35135,80,TCP,1489583300489000.0,0.003,5,479.0,1,192,168,220,16,192,168,100,6
35136,80,TCP,1489583300492000.0,0.003,5,479.0,1,192,168,220,16,192,168,100,6
35137,80,TCP,1489583300494000.0,0.004,5,479.0,1,192,168,220,16,192,168,100,6
35138,80,TCP,1489583300496000.0,0.003,5,479.0,1,192,168,220,16,192,168,100,6
35138,80,TCP,1489583300496000.0,0.004,5,479.0,1,192,168,220,16,192,168,100,6
35139,80,TCP,1489583300498000.0,0.005,5,479.0,1,192,168,220,16,192,168,100,6
35139,80,TCP,1489583300499000.0,0.004,5,479.0,1,192,168,220,16,192,168,100,6
35140,80,TCP,1489583300501000.0,0.003,5,479.0,1,192,168,220,16,192,168,100,6
35140,80,TCP,1489583300501000.0,0.003,5,479.0,1,192,168,220,16,192,168,100,6
35141,80,TCP,1489583300504000.0,0.003,5,479.0,1,192,168,220,16,192,168,100,6
35141,80,TCP,1489583300504000.0,0.004,5,479.0,1,192,168,220,16,192,168,100,6
35142,80,TCP,1489583300507000.0,0.004,5,479.0,1,192,168,220,16,192,168,100,6
35142,80,TCP,1489583300507000.0,0.003,5,479.0,1,192,168,220,16,192,168,100,6
35143,80,TCP,1489583300509000.0,0.005,5,479.0,1,192,168,220,16,192,168,100,6
35143,80,TCP,1489583300510000.0,0.006,5,479.0,1,192,168,220,16,192,168,100,6
35144,80,TCP,1489583300513000.0,0.003,5,479.0,1,192,168,220,16,192,168,100,6
35144,80,TCP,1489583300513000.0,0.003,5,479.0,1,192,168,220,16,192,168,100,6
35145,80,TCP,1489583300515000.0,0.004,5,479.0,1,192,168,220,16,192,168,100,6
35145,80,TCP,1489583300515000.0,0.005,5,479.0,1,192,168,220,16,192,168,100,6
35146,80,TCP,1489583300517000.0,0.006,5,479.0,1,192,168,220,16,192,168,100,6
35146,80,TCP,1489583300518000.0,0.005,5,479.0,1,192,168,220,16,192,168,100,6
35147,80,TCP,1489583300520000.0,0.002,5,479.0,1,192,168,220,16,192,168,100,6
35147,80,TCP,1489583300520000.0,0.004,5,479.0,1,192,168,220,16,192,168,100,6
35148,80,TCP,1489583300523000.0,0.005,5,479.0,1,192,168,220,16,192,168,100,6
35148,80,TCP,1489583300523000.0,0.005,5,479.0,1,192,168,220,16,192,168,100,6
35149,80,TCP,1489583300525000.0,0.003,6,545.0,1,192,168,220,16,192,168,100,6
35149,80,TCP,1489583300525000.0,0.003,6,545.0,1,192,168,220,16,192,168,100,6
35150,80,TCP,1489583300527000.0,0.003,5,479.0,1,192,168,220,16,192,168,100,6
35150,80,TCP,1489583300528000.0,0.004,5,479.0,1,192,168,220,16,192,168,100,6
35151,80,TCP,1489583300530000.0,0.006,6,545.0,1,192,168,220,16,192,168,100,6
35151,80,TCP,1489583300530000.0,0.006,6,545.0,1,192,168,220,16,192,168,100,6
35152,80,TCP,1489583300533000.0,0.003,5,479.0,1,192,168,220,16,192,168,100,6
35152,80,TCP,1489583300533000.0,0.003,5,479.0,1,192,168,220,16,192,168,100,6
35153,80,TCP,1489583300535000.0,0.005,5,479.0,1,192,168,220,16,192,168,100,6
35154,80,TCP,1489583300535000.0,0.002,5,479.0,1,192,168,220,16,192,168,100,6
35153,80,TCP,1489583300535000.0,0.005,5,479.0,1,192,168,220,16,192,168,100,6
35154,80,TCP,1489583300537000.0,0.003,5,479.0,1,192,168,220,16,192,168,100,6
35155,80,TCP,1489583300539000.0,0.003,5,479.0,1,192,168,220,16,192,168,100,6
35155,80,TCP,1489583300539000.0,0.004,5,479.0,1,192,168,220,16,192,168,100,6
35156,80,TCP,1489583300542000.0,0.006,5,479.0,1,192,168,220,16,192,168,100,6
35156,80,TCP,1489583300542000.0,0.006,5,479.0,1,192,168,220,16,192,168,100,6
35157,80,TCP,1489583300544000.0,0.004,5,479.0,1,192,168,220,16,192,168,100,6
35157,80,TCP,1489583300544000.0,0.004,5,479.0,1,192,168,220,16,192,168,100,6
35158,80,TCP,1489583300546000.0,0.006,5,479.0,1,192,168,220,16,192,168,100,6
35158,80,TCP,1489583300546000.0,0.005,5,479.0,1,192,168,220,16,192,168,100,6
35159,80,TCP,1489583300548000.0,0.003,5,479.0,1,192,168,220,16,192,168,100,6
35160,80,TCP,1489583300550000.0,0.005,5,479.0,1,192,168,220,16,192,168,100,6
35160,80,TCP,1489583300551000.0,0.004,5,479.0,1,192,168,220,16,192,168,100,6
35161,80,TCP,1489583300553000.0,0.003,5,479.0,1,192,168,220,16,192,168,100,6
35162,80,TCP,1489583300555000.0,0.005,5,479.0,1,192,168,220,16,192,168,100,6
35162,80,TCP,1489583300555000.0,0.005,5,479.0,1,192,168,220,16,192,168,100,6
35163,80,TCP,1489583300557000.0,0.002,5,479.0,1,192,168,220,16,192,168,100,6
35164,80,TCP,1489583300559000.0,0.004,5,479.0,1,192,168,220,16,192,168,100,6
35164,80,TCP,1489583300559000.0,0.005,5,479.0,1,192,168,220,16,192,168,100,6
35165,80,TCP,1489583300562000.0,0.005,5,479.0,1,192,168,220,16,192,168,100,6
35165,80,TCP,1489583300562000.0,0.006,5,479.0,1,192,168,220,16,192,168,100,6
35166,80,TCP,1489583300564000.0,0.002,5,479.0,1,192,168,220,16,192,168,100,6
35166,80,TCP,1489583300564000.0,0.003,5,479.0,1,192,168,220,16,192,168,100,6
35167,80,TCP,1489583300566000.0,0.006,5,479.0,1,192,168,220,16,192,168,100,6
35167,80,TCP,1489583300567000.0,0.005,5,479.0,1,192,168,220,16,192,168,100,6
35168,80,TCP,1489583300569000.0,0.002,5,479.0,1,192,168,220,16,192,168,100,6
35168,80,TCP,1489583300569000.0,0.003,5,479.0,1,192,168,220,16,192,168,100,6
35169,80,TCP,1489583300570000.0,0.005,5,479.0,1,192,168,220,16,192,168,100,6
35169,80,TCP,1489583300571000.0,0.004,5,479.0,1,192,168,220,16,192,168,100,6
35170,80,TCP,1489583300573000.0,0.003,5,479.0,1,192,168,220,16,192,168,100,6
35170,80,TCP,1489583300573000.0,0.002,5,479.0,1,192,168,220,16,192,168,100,6
35171,80,TCP,1489583300575000.0,0.005,5,479.0,1,192,168,220,16,192,168,100,6
35171,80,TCP,1489583300575000.0,0.005,5,479.0,1,192,168,220,16,192,168,100,6
35172,80,TCP,1489583300577000.0,0.005,5,479.0,1,192,168,220,16,192,168,100,6
35172,80,TCP,1489583300577000.0,0.003,5,479.0,1,192,168,220,16,192,168,100,6
35173,80,TCP,1489583300580000.0,0.004,5,479.0,1,192,168,220,16,192,168,100,6
35173,80,TCP,1489583300580000.0,0.003,5,479.0,1,192,168,220,16,192,168,100,6
35174,80,TCP,1489583300582000.0,0.006,5,479.0,1,192,168,220,16,192,168,100,6
35174,80,TCP,1489583300582000.0,0.005,5,479.0,1,192,168,220,16,192,168,100,6
35175,80,TCP,1489583300584000.0,0.002,5,479.0,1,192,168,220,16,192,168,100,6
35176,80,TCP,1489583300585000.0,0.006,5,479.0,1,192,168,220,16,192,168,100,6
35175,80,TCP,1489583300585000.0,0.003,5,479.0,1,192,168,220,16,192,168,100,6
35176,80,TCP,1489583300586000.0,0.006,5,479.0,1,192,168,220,16,192,168,100,6
35177,80,TCP,1489583300588000.0,0.004,5,479.0,1,192,168,220,16,192,168,100,6
35177,80,TCP,1489583300588000.0,0.004,5,479.0,1,192,168,220,16,192,168,100,6
35178,80,TCP,1489583300590000.0,0.006,5,479.0,1,192,168,220,16,192,168,100,6
35178,80,TCP,1489583300591000.0,0.005,5,479.0,1,192,168,220,16,192,168,100,6
35179,80,TCP,1489583300593000.0,0.003,6,545.0,1,192,168,220,16,192,168,100,6
35179,80,TCP,1489583300593000.0,0.003,6,545.0,1,192,168,220,16,192,168,100,6
35180,80,TCP,1489583300594000.0,0.004,5,479.0,1,192,168,220,16,192,168,100,6
35180,80,TCP,1489583300595000.0,0.005,5,479.0,1,192,168,220,16,192,168,100,6
35181,80,TCP,1489583300597000.0,0.003,6,545.0,1,192,168,220,16,192,168,100,6
35181,80,TCP,1489583300597000.0,0.003,6,545.0,1,192,168,220,16,192,168,100,6
35182,80,TCP,1489583300599000.0,0.005,5,479.0,1,192,168,220,16,192,168,100,6
35182,80,TCP,1489583300599000.0,0.005,5,479.0,1,192,168,220,16,192,168,100,6
35183,80,TCP,1489583300602000.0,0.002,5,479.0,1,192,168,220,16,192,168,100,6
35184,80,TCP,1489583300604000.0,0.004,5,479.0,1,192,168,220,16,192,168,100,6
35184,80,TCP,1489583300604000.0,0.004,5,479.0,1,192,168,220,16,192,168,100,6
35185,80,TCP,1489583300606000.0,0.006,5,479.0,1,192,168,220,16,192,168,100,6
35185,80,TCP,1489583300606000.0,0.006,5,479.0,1,192,168,220,16,192,168,100,6
35186,80,TCP,1489583300608000.0,0.004,5,479.0,1,192,168,220,16,192,168,100,6
35186,80,TCP,1489583300608000.0,0.003,5,479.0,1,192,168,220,16,192,168,100,6
35187,80,TCP,1489583300610000.0,0.005,5,479.0,1,192,168,220,16,192,168,100,6
35187,80,TCP,1489583300611000.0,0.005,5,479.0,1,192,168,220,16,192,168,100,6
35188,80,TCP,1489583300613000.0,0.0069999999999999,5,479.0,1,192,168,220,16,192,168,100,6
35188,80,TCP,1489583300613000.0,0.0069999999999999,5,479.0,1,192,168,220,16,192,168,100,6
35189,80,TCP,1489583300616000.0,0.003,5,479.0,1,192,168,220,16,192,168,100,6
35189,80,TCP,1489583300616000.0,0.003,5,479.0,1,192,168,220,16,192,168,100,6
35190,80,TCP,1489583300619000.0,0.004,5,479.0,1,192,168,220,16,192,168,100,6
35190,80,TCP,1489583300619000.0,0.005,5,479.0,1,192,168,220,16,192,168,100,6
35191,80,TCP,1489583300623000.0,0.004,5,479.0,1,192,168,220,16,192,168,100,6
35191,80,TCP,1489583300623000.0,0.005,5,479.0,1,192,168,220,16,192,168,100,6
35192,80,TCP,1489583300626000.0,0.006,5,479.0,1,192,168,220,16,192,168,100,6
35192,80,TCP,1489583300626000.0,0.006,5,479.0,1,192,168,220,16,192,168,100,6
35193,80,TCP,1489583300630000.0,0.004,5,479.0,1,192,168,220,16,192,168,100,6
35193,80,TCP,1489583300631000.0,0.004,5,479.0,1,192,168,220,16,192,168,100,6
35194,80,TCP,1489583300634000.0,0.005,5,479.0,1,192,168,220,16,192,168,100,6
35195,80,TCP,1489583300635000.0,0.004,5,479.0,1,192,168,220,16,192,168,100,6
35196,80,TCP,1489583300638000.0,0.005,5,479.0,1,192,168,220,16,192,168,100,6
35196,80,TCP,1489583300639000.0,0.005,5,479.0,1,192,168,220,16,192,168,100,6
35197,80,TCP,1489583300642000.0,0.006,5,479.0,1,192,168,220,16,192,168,100,6
35197,80,TCP,1489583300643000.0,0.004,5,479.0,1,192,168,220,16,192,168,100,6
35198,80,TCP,1489583300645000.0,0.0069999999999999,5,479.0,1,192,168,220,16,192,168,100,6
35198,80,TCP,1489583300645000.0,0.0069999999999999,5,479.0,1,192,168,220,16,192,168,100,6
35199,80,TCP,1489583300647000.0,0.004,5,479.0,1,192,168,220,16,192,168,100,6
35199,80,TCP,1489583300648000.0,0.004,5,479.0,1,192,168,220,16,192,168,100,6
35200,80,TCP,1489583300651000.0,0.005,5,479.0,1,192,168,220,16,192,168,100,6
35200,80,TCP,1489583300651000.0,0.004,5,479.0,1,192,168,220,16,192,168,100,6
35201,80,TCP,1489583300653000.0,0.006,5,479.0,1,192,168,220,16,192,168,100,6
35201,80,TCP,1489583300654000.0,0.006,5,479.0,1,192,168,220,16,192,168,100,6
35202,80,TCP,1489583300657000.0,0.003,5,479.0,1,192,168,220,16,192,168,100,6
35202,80,TCP,1489583300657000.0,0.003,5,479.0,1,192,168,220,16,192,168,100,6
35203,80,TCP,1489583300659000.0,0.004,5,479.0,1,192,168,220,16,192,168,100,6
35203,80,TCP,1489583300659000.0,0.005,5,479.0,1,192,168,220,16,192,168,100,6
35204,80,TCP,1489583300661000.0,0.0069999999999999,5,479.0,1,192,168,220,16,192,168,100,6
35204,80,TCP,1489583300662000.0,0.005,5,479.0,1,192,168,220,16,192,168,100,6
35205,80,TCP,1489583300663000.0,0.004,5,479.0,1,192,168,220,16,192,168,100,6
35205,80,TCP,1489583300664000.0,0.003,5,479.0,1,192,168,220,16,192,168,100,6
35206,80,TCP,1489583300666000.0,0.006,5,479.0,1,192,168,220,16,192,168,100,6
35206,80,TCP,1489583300666000.0,0.006,5,479.0,1,192,168,220,16,192,168,100,6
35207,80,TCP,1489583300669000.0,0.0069999999999999,5,479.0,1,192,168,220,16,192,168,100,6
35207,80,TCP,1489583300669000.0,0.0069999999999999,5,479.0,1,192,168,220,16,192,168,100,6
35208,80,TCP,1489583300671000.0,0.004,5,479.0,1,192,168,220,16,192,168,100,6
35208,80,TCP,1489583300672000.0,0.003,5,479.0,1,192,168,220,16,192,168,100,6
35209,80,TCP,1489583300674000.0,0.006,5,479.0,1,192,168,220,16,192,168,100,6
35209,80,TCP,1489583300675000.0,0.005,5,479.0,1,192,168,220,16,192,168,100,6
35210,80,TCP,1489583300677000.0,0.006,5,479.0,1,192,168,220,16,192,168,100,6
35210,80,TCP,1489583300677000.0,0.0069999999999999,5,479.0,1,192,168,220,16,192,168,100,6
35211,80,TCP,1489583300683000.0,0.005,5,479.0,1,192,168,220,16,192,168,100,6
35211,80,TCP,1489583300683000.0,0.004,5,479.0,1,192,168,220,16,192,168,100,6
35212,80,TCP,1489583300686000.0,0.006,5,479.0,1,192,168,220,16,192,168,100,6
35212,80,TCP,1489583300686000.0,0.006,5,479.0,1,192,168,220,16,192,168,100,6
35213,80,TCP,1489583300688000.0,0.004,5,479.0,1,192,168,220,16,192,168,100,6
35213,80,TCP,1489583300689000.0,0.002,5,479.0,1,192,168,220,16,192,168,100,6
35214,80,TCP,1489583300691000.0,0.005,5,479.0,1,192,168,220,16,192,168,100,6
35214,80,TCP,1489583300691000.0,0.005,5,479.0,1,192,168,220,16,192,168,100,6
35215,80,TCP,1489583300694000.0,0.006,5,479.0,1,192,168,220,16,192,168,100,6
35215,80,TCP,1489583300694000.0,0.006,5,479.0,1,192,168,220,16,192,168,100,6
35216,80,TCP,1489583300696000.0,0.004,5,479.0,1,192,168,220,16,192,168,100,6
35216,80,TCP,1489583300696000.0,0.004,5,479.0,1,192,168,220,16,192,168,100,6
35217,80,TCP,1489583300698000.0,0.006,5,479.0,1,192,168,220,16,192,168,100,6
35217,80,TCP,1489583300698000.0,0.006,5,479.0,1,192,168,220,16,192,168,100,6
35218,80,TCP,1489583300701000.0,0.003,5,479.0,1,192,168,220,16,192,168,100,6
35218,80,TCP,1489583300701000.0,0.002,5,479.0,1,192,168,220,16,192,168,100,6
35219,80,TCP,1489583300703000.0,0.004,5,479.0,1,192,168,220,16,192,168,100,6
35219,80,TCP,1489583300703000.0,0.005,5,479.0,1,192,168,220,16,192,168,100,6
35220,80,TCP,1489583300705000.0,0.0069999999999999,5,479.0,1,192,168,220,16,192,168,100,6
35220,80,TCP,1489583300706000.0,0.005,5,479.0,1,192,168,220,16,192,168,100,6
35221,80,TCP,1489583300708000.0,0.004,6,545.0,1,192,168,220,16,192,168,100,6
35221,80,TCP,1489583300708000.0,0.004,6,545.0,1,192,168,220,16,192,168,100,6
35222,80,TCP,1489583300710000.0,0.005,5,479.0,1,192,168,220,16,192,168,100,6
35223,80,TCP,1489583300713000.0,0.003,5,479.0,1,192,168,220,16,192,168,100,6
35223,80,TCP,1489583300713000.0,0.002,5,479.0,1,192,168,220,16,192,168,100,6
35224,80,TCP,1489583300715000.0,0.005,5,479.0,1,192,168,220,16,192,168,100,6
35224,80,TCP,1489583300715000.0,0.004,5,479.0,1,192,168,220,16,192,168,100,6
35225,80,TCP,1489583300718000.0,0.006,5,479.0,1,192,168,220,16,192,168,100,6
35226,80,TCP,1489583300721000.0,0.006,6,545.0,1,192,168,220,16,192,168,100,6
35227,80,TCP,1489583300723000.0,0.003,5,479.0,1,192,168,220,16,192,168,100,6
35227,80,TCP,1489583300724000.0,0.004,5,479.0,1,192,168,220,16,192,168,100,6
35228,80,TCP,1489583300727000.0,0.005,5,479.0,1,192,168,220,16,192,168,100,6
35228,80,TCP,1489583300727000.0,0.004,5,479.0,1,192,168,220,16,192,168,100,6
35229,80,TCP,1489583300729000.0,0.003,5,479.0,1,192,168,220,16,192,168,100,6
35229,80,TCP,1489583300729000.0,0.002,5,479.0,1,192,168,220,16,192,168,100,6
35230,80,TCP,1489583300731000.0,0.005,5,479.0,1,192,168,220,16,192,168,100,6
35230,80,TCP,1489583300731000.0,0.004,5,479.0,1,192,168,220,16,192,168,100,6
35231,80,TCP,1489583300734000.0,0.006,5,479.0,1,192,168,220,16,192,168,100,6
35231,80,TCP,1489583300734000.0,0.006,5,479.0,1,192,168,220,16,192,168,100,6
35232,80,TCP,1489583300736000.0,0.004,5,479.0,1,192,168,220,16,192,168,100,6
35232,80,TCP,1489583300736000.0,0.004,5,479.0,1,192,168,220,16,192,168,100,6
35233,80,TCP,1489583300739000.0,0.004,5,479.0,1,192,168,220,16,192,168,100,6
35233,80,TCP,1489583300739000.0,0.004,5,479.0,1,192,168,220,16,192,168,100,6
35234,80,TCP,1489583300740000.0,0.003,5,479.0,1,192,168,220,16,192,168,100,6
35234,80,TCP,1489583300741000.0,0.003,5,479.0,1,192,168,220,16,192,168,100,6
35235,80,TCP,1489583300743000.0,0.004,5,479.0,1,192,168,220,16,192,168,100,6
35235,80,TCP,1489583300743000.0,0.004,5,479.0,1,192,168,220,16,192,168,100,6
35236,80,TCP,1489583300745000.0,0.006,5,479.0,1,192,168,220,16,192,168,100,6
35236,80,TCP,1489583300746000.0,0.006,5,479.0,1,192,168,220,16,192,168,100,6
35237,80,TCP,1489583300748000.0,0.016,6,545.0,1,192,168,220,16,192,168,100,6
35237,80,TCP,1489583300748000.0,0.016,6,545.0,1,192,168,220,16,192,168,100,6
35239,80,TCP,1489583300759000.0,0.009,6,545.0,1,192,168,220,16,192,168,100,6
35239,80,TCP,1489583300760000.0,0.008,6,545.0,1,192,168,220,16,192,168,100,6
35240,80,TCP,1489583300766000.0,0.005,6,545.0,1,192,168,220,16,192,168,100,6
35240,80,TCP,1489583300767000.0,0.004,6,545.0,1,192,168,220,16,192,168,100,6
35241,80,TCP,1489583300769000.0,0.001,5,479.0,1,192,168,220,16,192,168,100,6
35241,80,TCP,1489583300769000.0,0.003,5,479.0,1,192,168,220,16,192,168,100,6
35242,80,TCP,1489583300771000.0,0.004,6,545.0,1,192,168,220,16,192,168,100,6
35242,80,TCP,1489583300772000.0,0.004,6,545.0,1,192,168,220,16,192,168,100,6
35243,80,TCP,1489583300774000.0,0.006,5,479.0,1,192,168,220,16,192,168,100,6
35243,80,TCP,1489583300774000.0,0.006,5,479.0,1,192,168,220,16,192,168,100,6
35244,80,TCP,1489583300776000.0,0.004,5,479.0,1,192,168,220,16,192,168,100,6
35244,80,TCP,1489583300777000.0,0.002,5,479.0,1,192,168,220,16,192,168,100,6
35245,80,TCP,1489583300779000.0,0.005,6,545.0,1,192,168,220,16,192,168,100,6
35245,80,TCP,1489583300779000.0,0.004,6,545.0,1,192,168,220,16,192,168,100,6
35247,80,TCP,1489583300782000.0,0.005,5,479.0,1,192,168,220,16,192,168,100,6
35247,80,TCP,1489583300782000.0,0.006,5,479.0,1,192,168,220,16,192,168,100,6
35248,80,TCP,1489583300784000.0,0.004,5,479.0,1,192,168,220,16,192,168,100,6
35248,80,TCP,1489583300785000.0,0.003,5,479.0,1,192,168,220,16,192,168,100,6
35249,80,TCP,1489583300787000.0,0.005,5,479.0,1,192,168,220,16,192,168,100,6
35250,80,TCP,1489583300789000.0,0.003,5,479.0,1,192,168,220,16,192,168,100,6
35250,80,TCP,1489583300789000.0,0.001,5,479.0,1,192,168,220,16,192,168,100,6
35251,80,TCP,1489583300791000.0,0.004,5,479.0,1,192,168,220,16,192,168,100,6
35251,80,TCP,1489583300792000.0,0.004,5,479.0,1,192,168,220,16,192,168,100,6
35252,80,TCP,1489583300794000.0,0.006,5,479.0,1,192,168,220,16,192,168,100,6
35252,80,TCP,1489583300794000.0,0.006,5,479.0,1,192,168,220,16,192,168,100,6
35253,80,TCP,1489583300797000.0,0.003,5,479.0,1,192,168,220,16,192,168,100,6
35254,80,TCP,1489583300799000.0,0.004,5,479.0,1,192,168,220,16,192,168,100,6
35254,80,TCP,1489583300799000.0,0.005,5,479.0,1,192,168,220,16,192,168,100,6
35255,80,TCP,1489583300801000.0,0.003,5,479.0,1,192,168,220,16,192,168,100,6
35255,80,TCP,1489583300801000.0,0.002,5,479.0,1,192,168,220,16,192,168,100,6
35256,80,TCP,1489583300803000.0,0.005,6,545.0,1,192,168,220,16,192,168,100,6
35256,80,TCP,1489583300803000.0,0.005,6,545.0,1,192,168,220,16,192,168,100,6
35258,80,TCP,1489583300806000.0,0.006,5,479.0,1,192,168,220,16,192,168,100,6
35258,80,TCP,1489583300806000.0,0.006,5,479.0,1,192,168,220,16,192,168,100,6
35259,80,TCP,1489583300808000.0,0.003,5,479.0,1,192,168,220,16,192,168,100,6
35259,80,TCP,1489583300808000.0,0.004,5,479.0,1,192,168,220,16,192,168,100,6
35260,80,TCP,1489583300811000.0,0.005,5,479.0,1,192,168,220,16,192,168,100,6
35260,80,TCP,1489583300811000.0,0.005,5,479.0,1,192,168,220,16,192,168,100,6
35261,80,TCP,1489583300813000.0,0.003,5,479.0,1,192,168,220,16,192,168,100,6
35261,80,TCP,1489583300813000.0,0.002,5,479.0,1,192,168,220,16,192,168,100,6
35262,80,TCP,1489583300815000.0,0.005,5,479.0,1,192,168,220,16,192,168,100,6
35262,80,TCP,1489583300815000.0,0.005,5,479.0,1,192,168,220,16,192,168,100,6
35263,80,TCP,1489583300817000.0,0.0069999999999999,5,479.0,1,192,168,220,16,192,168,100,6
35263,80,TCP,1489583300818000.0,0.006,5,479.0,1,192,168,220,16,192,168,100,6
35264,80,TCP,1489583300820000.0,0.004,5,479.0,1,192,168,220,16,192,168,100,6
35264,80,TCP,1489583300820000.0,0.004,5,479.0,1,192,168,220,16,192,168,100,6
35266,80,TCP,1489583300822000.0,0.006,5,479.0,1,192,168,220,16,192,168,100,6
35266,80,TCP,1489583300822000.0,0.006,5,479.0,1,192,168,220,16,192,168,100,6
35267,80,TCP,1489583300823000.0,0.004,5,479.0,1,192,168,220,16,192,168,100,6
35267,80,TCP,1489583300825000.0,0.002,5,479.0,1,192,168,220,16,192,168,100,6
35268,80,TCP,1489583300827000.0,0.005,5,479.0,1,192,168,220,16,192,168,100,6
35268,80,TCP,1489583300827000.0,0.005,5,479.0,1,192,168,220,16,192,168,100,6
35269,80,TCP,1489583300829000.0,0.006,5,479.0,1,192,168,220,16,192,168,100,6
35269,80,TCP,1489583300830000.0,0.005,5,479.0,1,192,168,220,16,192,168,100,6
35270,80,TCP,1489583300832000.0,0.004,5,479.0,1,192,168,220,16,192,168,100,6
35270,80,TCP,1489583300832000.0,0.004,5,479.0,1,192,168,220,16,192,168,100,6
35271,80,TCP,1489583300834000.0,0.005,5,479.0,1,192,168,220,16,192,168,100,6
35271,80,TCP,1489583300835000.0,0.005,5,479.0,1,192,168,220,16,192,168,100,6
35272,80,TCP,1489583300837000.0,0.0069999999999999,5,479.0,1,192,168,220,16,192,168,100,6
35272,80,TCP,1489583300837000.0,0.0069999999999999,5,479.0,1,192,168,220,16,192,168,100,6
35273,80,TCP,1489583300840000.0,0.004,6,545.0,1,192,168,220,16,192,168,100,6
35273,80,TCP,1489583300840000.0,0.004,6,545.0,1,192,168,220,16,192,168,100,6
35275,80,TCP,1489583300843000.0,0.005,5,479.0,1,192,168,220,16,192,168,100,6
35275,80,TCP,1489583300843000.0,0.004,5,479.0,1,192,168,220,16,192,168,100,6
35276,80,TCP,1489583300845000.0,0.003,6,545.0,1,192,168,220,16,192,168,100,6
35276,80,TCP,1489583300845000.0,0.003,6,545.0,1,192,168,220,16,192,168,100,6
35277,80,TCP,1489583300847000.0,0.004,5,479.0,1,192,168,220,16,192,168,100,6
35277,80,TCP,1489583300848000.0,0.003,5,479.0,1,192,168,220,16,192,168,100,6
35278,80,TCP,1489583300850000.0,0.006,5,479.0,1,192,168,220,16,192,168,100,6
35278,80,TCP,1489583300850000.0,0.006,5,479.0,1,192,168,220,16,192,168,100,6
35279,80,TCP,1489583300852000.0,0.004,5,479.0,1,192,168,220,16,192,168,100,6
35279,80,TCP,1489583300852000.0,0.003,5,479.0,1,192,168,220,16,192,168,100,6
35280,80,TCP,1489583300854000.0,0.005,5,479.0,1,192,168,220,16,192,168,100,6
35280,80,TCP,1489583300854000.0,0.006,5,479.0,1,192,168,220,16,192,168,100,6
35282,80,TCP,1489583300857000.0,0.003,5,479.0,1,192,168,220,16,192,168,100,6
35282,80,TCP,1489583300857000.0,0.003,5,479.0,1,192,168,220,16,192,168,100,6
35283,80,TCP,1489583300860000.0,0.004,5,479.0,1,192,168,220,16,192,168,100,6
35283,80,TCP,1489583300860000.0,0.003,5,479.0,1,192,168,220,16,192,168,100,6
35284,80,TCP,1489583300862000.0,0.005,5,479.0,1,192,168,220,16,192,168,100,6
35284,80,TCP,1489583300863000.0,0.004,5,479.0,1,192,168,220,16,192,168,100,6
35285,80,TCP,1489583300865000.0,0.003,5,479.0,1,192,168,220,16,192,168,100,6
35285,80,TCP,1489583300865000.0,0.002,5,479.0,1,192,168,220,16,192,168,100,6
35286,80,TCP,1489583300867000.0,0.005,5,479.0,1,192,168,220,16,192,168,100,6
35286,80,TCP,1489583300867000.0,0.004,5,479.0,1,192,168,220,16,192,168,100,6
35287,80,TCP,1489583300868000.0,0.002,5,479.0,1,192,168,220,16,192,168,100,6
35287,80,TCP,1489583300869000.0,0.003,5,479.0,1,192,168,220,16,192,168,100,6
35288,80,TCP,1489583300872000.0,0.004,5,479.0,1,192,168,220,16,192,168,100,6
35288,80,TCP,1489583300872000.0,0.004,5,479.0,1,192,168,220,16,192,168,100,6
35289,80,TCP,1489583300874000.0,0.006,5,479.0,1,192,168,220,16,192,168,100,6
35289,80,TCP,1489583300874000.0,0.006,5,479.0,1,192,168,220,16,192,168,100,6
35291,80,TCP,1489583300876000.0,0.003,5,479.0,1,192,168,220,16,192,168,100,6
35291,80,TCP,1489583300877000.0,0.003,5,479.0,1,192,168,220,16,192,168,100,6
35292,80,TCP,1489583300879000.0,0.005,5,479.0,1,192,168,220,16,192,168,100,6
