srcip,dstip,srcport,dstport,proto,td,pkt,byt,label
3232291856.0,3232261126.0,57644.0,80.0,TCP,0.004,5.0,479.0,1
3232291854.0,3232261125.0,52321.0,445.0,TCP,0.001,2.0,174.0,0
3232291856.0,3232261126.0,58609.0,80.0,TCP,0.004,5.0,479.0,1
3232291847.0,3232261125.0,37191.0,445.0,TCP,0.002,2.0,174.0,0
3232291845.0,3232261125.0,51146.0,445.0,TCP,0.005,2.0,174.0,0
3232261125.0,3232291849.0,445.0,37884.0,TCP,0.0,1.0,70.0,0
3232291849.0,3232261125.0,37884.0,445.0,TCP,0.004,2.0,174.0,0
3232261125.0,3232286724.0,445.0,43183.0,TCP,0.0,1.0,108.0,0
3232291856.0,3232261126.0,57824.0,80.0,TCP,0.004,5.0,479.0,1
3232291856.0,3232261125.0,58844.0,445.0,TCP,0.001,2.0,174.0,0
3232261125.0,3232291846.0,445.0,46709.0,TCP,0.0,1.0,70.0,0
3232291856.0,3232286729.0,51357.0,4925.0,TCP,0.0,1.0,58.0,1
3232291856.0,3232261126.0,34021.0,80.0,TCP,0.005,5.0,479.0,1
3232286725.0,3232261125.0,46808.0,445.0,TCP,0.002,2.0,174.0,0
3232291856.0,3232261126.0,58937.0,80.0,TCP,0.006,5.0,479.0,1
3232291856.0,3232261126.0,58704.0,80.0,TCP,0.002,5.0,479.0,1
3232291856.0,3232261126.0,59290.0,80.0,TCP,0.006,5.0,479.0,1
3232261125.0,3232291854.0,445.0,52321.0,TCP,0.0,1.0,108.0,0
3232291852.0,3232261125.0,49511.0,445.0,TCP,0.001,2.0,174.0,0
3232291856.0,3232261126.0,59517.0,80.0,TCP,0.004,5.0,479.0,1
3232261125.0,3232291845.0,445.0,51146.0,TCP,0.0,1.0,108.0,0
3232291844.0,3232292095.0,137.0,137.0,UDP,0.0,1.0,92.0,0
3232291856.0,3232261126.0,56876.0,80.0,TCP,0.005,5.0,479.0,1
3232291856.0,3232261126.0,35493.0,80.0,TCP,0.003,5.0,479.0,1
3232261125.0,3232291848.0,445.0,49094.0,TCP,0.0,1.0,108.0,0
3232291856.0,3232261126.0,58427.0,80.0,TCP,0.005,5.0,479.0,1
3232261125.0,3232291856.0,445.0,58844.0,TCP,0.0,1.0,70.0,0
3232291852.0,3232261125.0,49511.0,445.0,TCP,0.003,2.0,174.0,0
3232291856.0,3232261126.0,36012.0,80.0,TCP,0.005,5.0,479.0,1
3232291856.0,3232261126.0,58715.0,80.0,TCP,0.004,5.0,479.0,1
3232291856.0,3232261126.0,58468.0,80.0,TCP,0.004,5.0,479.0,1
3232261125.0,3232291852.0,445.0,49511.0,TCP,0.0,1.0,108.0,0
3232261125.0,3232286724.0,445.0,43183.0,TCP,0.0,1.0,70.0,0
3232291856.0,3232261126.0,60611.0,80.0,TCP,0.004,6.0,545.0,1
3232291844.0,3232261125.0,43145.0,445.0,TCP,0.005,2.0,174.0,0
3232291856.0,3232261126.0,60997.0,80.0,TCP,0.005,6.0,545.0,1
3232291856.0,3232286723.0,51357.0,111.0,TCP,0.0,1.0,58.0,1
3232291855.0,3232261125.0,48888.0,445.0,TCP,0.003,2.0,174.0,0
3232261125.0,3232291845.0,445.0,51146.0,TCP,0.0,1.0,70.0,0
3232291856.0,3232261126.0,59864.0,80.0,TCP,0.005,5.0,479.0,1
3232291856.0,3232261126.0,59255.0,80.0,TCP,0.003,5.0,479.0,1
3232291856.0,3232261125.0,58844.0,445.0,TCP,0.006,2.0,174.0,0
3232261125.0,3232291855.0,445.0,48888.0,TCP,0.0,1.0,108.0,0
3232286725.0,3232286975.0,138.0,138.0,UDP,0.0,1.0,262.0,0
3232291856.0,3232286729.0,51357.0,80.0,TCP,0.0,1.0,58.0,1
3232291856.0,3232261126.0,60303.0,80.0,TCP,0.003,5.0,479.0,1
3232291856.0,3232286728.0,51357.0,6689.0,TCP,0.0,1.0,58.0,1
3232291856.0,3232261126.0,58837.0,80.0,TCP,0.003,5.0,479.0,1
3232261125.0,3232291856.0,445.0,58844.0,TCP,0.0,1.0,108.0,0
3232291856.0,3232289285.0,46766.0,3389.0,TCP,0.003,2.0,112.0,1
3232286724.0,3232261125.0,43183.0,445.0,TCP,0.003,2.0,174.0,0
3232291852.0,3232292095.0,137.0,137.0,UDP,0.0,1.0,92.0,0
3232261125.0,3232291853.0,445.0,60689.0,TCP,0.0,1.0,108.0,0
3232291856.0,3232261126.0,56283.0,80.0,TCP,0.003,5.0,479.0,1
3232291856.0,3232261126.0,35856.0,80.0,TCP,0.003,5.0,479.0,1
3232291856.0,3232261126.0,60161.0,80.0,TCP,0.006,6.0,545.0,1
3232291854.0,3232261125.0,52321.0,445.0,TCP,0.0,1.0,66.0,0
3232261125.0,3232291856.0,445.0,58844.0,TCP,0.0,1.0,108.0,0
3232291856.0,3232261126.0,59997.0,80.0,TCP,0.003,5.0,479.0,1
3232291856.0,3232286728.0,46774.0,135.0,TCP,0.001,2.0,112.0,1
3232261125.0,3232291855.0,445.0,48888.0,TCP,0.0,1.0,108.0,0
3232261125.0,3232291844.0,445.0,43145.0,TCP,0.0,1.0,70.0,0
3232291856.0,3232286728.0,51357.0,80.0,TCP,0.0,1.0,58.0,1
3232291853.0,3232261125.0,60689.0,445.0,TCP,0.002,2.0,174.0,0
3232261125.0,3232286724.0,445.0,43183.0,TCP,0.0,1.0,108.0,0
3232291856.0,3232261126.0,60233.0,80.0,TCP,0.004,5.0,479.0,1
3232261125.0,3232291845.0,445.0,51146.0,TCP,0.0,1.0,108.0,0
3232286725.0,3232261125.0,46808.0,445.0,TCP,0.0,1.0,66.0,0
3232261125.0,3232291846.0,445.0,46709.0,TCP,0.0,1.0,108.0,0
3232291853.0,3232261125.0,60689.0,445.0,TCP,0.002,2.0,174.0,0
3232261125.0,3232291853.0,445.0,60689.0,TCP,0.0,1.0,108.0,0
3232291856.0,3232286722.0,51357.0,1056.0,TCP,0.0,1.0,58.0,1
3232291856.0,3232261126.0,57732.0,80.0,TCP,0.005,5.0,479.0,1
3232291856.0,3232286723.0,51357.0,7103.0,TCP,0.0,1.0,58.0,1
3232261125.0,3232291856.0,445.0,58844.0,TCP,0.0,1.0,108.0,0
3232291856.0,3232261126.0,58886.0,80.0,TCP,0.0069999999999999,6.0,545.0,1
3232291847.0,3232261125.0,37191.0,445.0,TCP,0.0,1.0,66.0,0
3232261125.0,3232291851.0,445.0,34743.0,TCP,0.0,1.0,108.0,0
3232286725.0,3232261125.0,46808.0,445.0,TCP,0.004,2.0,174.0,0
3232261125.0,3232291847.0,445.0,37191.0,TCP,0.0,1.0,108.0,0
3232261125.0,3232291856.0,445.0,58844.0,TCP,0.0,1.0,108.0,0
3232291856.0,3232261126.0,60725.0,80.0,TCP,0.006,6.0,545.0,1
3232291856.0,3232261126.0,58369.0,80.0,TCP,0.005,6.0,545.0,1
3232291856.0,3232261126.0,60912.0,80.0,TCP,0.004,5.0,479.0,1
3232291845.0,3232261125.0,51146.0,445.0,TCP,0.004,2.0,174.0,0
3232291848.0,3232261125.0,49094.0,445.0,TCP,0.0,1.0,66.0,0
3232291846.0,3232261125.0,46709.0,445.0,TCP,0.0,1.0,66.0,0
3232291856.0,3232286725.0,51357.0,5961.0,TCP,0.0,1.0,58.0,1
3232291856.0,3232289285.0,46755.0,2602.0,TCP,0.0,1.0,58.0,1
3232291844.0,3232261125.0,43145.0,445.0,TCP,0.0,2.0,174.0,0
3232291856.0,3232261126.0,60043.0,80.0,TCP,0.004,5.0,479.0,1
3232291856.0,3232261126.0,59537.0,80.0,TCP,0.006,6.0,545.0,1
3232291845.0,3232261125.0,51146.0,445.0,TCP,0.001,2.0,174.0,0
3232291844.0,3232261125.0,43145.0,445.0,TCP,0.003,2.0,174.0,0
3232291856.0,3232261126.0,57566.0,80.0,TCP,0.003,5.0,479.0,1
3232291856.0,3232261126.0,34199.0,80.0,TCP,0.004,5.0,479.0,1
3232291856.0,3232261126.0,60638.0,80.0,TCP,0.003,5.0,479.0,1
3232291844.0,3232292095.0,137.0,137.0,UDP,0.0,1.0,92.0,0
3232291856.0,3232261126.0,59136.0,80.0,TCP,0.004,5.0,479.0,1
3232291850.0,3232261125.0,40239.0,445.0,TCP,0.003,2.0,174.0,0
3232291856.0,3232261126.0,58430.0,80.0,TCP,0.006,5.0,479.0,1
3232291856.0,3232261126.0,59087.0,80.0,TCP,0.001,6.0,545.0,1
3232261125.0,3232291850.0,445.0,40239.0,TCP,0.0,1.0,108.0,0
3232291856.0,3232261126.0,33412.0,80.0,TCP,0.005,5.0,479.0,1
3232291856.0,3232286728.0,51358.0,32777.0,TCP,0.0,1.0,58.0,1
3232261125.0,3232291849.0,445.0,37884.0,TCP,0.0,1.0,108.0,0
3232291855.0,3232261125.0,48888.0,445.0,TCP,0.004,2.0,174.0,0
3232261125.0,3232291856.0,445.0,58844.0,TCP,0.0,1.0,108.0,0
3232291856.0,3232261126.0,58007.0,80.0,TCP,0.005,5.0,479.0,1
3232291846.0,3232292095.0,137.0,137.0,UDP,0.0,1.0,92.0,0
3232261125.0,3232291846.0,445.0,46709.0,TCP,0.0,1.0,108.0,0
3232291852.0,3232261125.0,49511.0,445.0,TCP,0.002,2.0,174.0,0
3232261125.0,3232291856.0,445.0,58844.0,TCP,0.0,1.0,108.0,0
3232261125.0,3232291854.0,445.0,52321.0,TCP,0.0,1.0,108.0,0
3232261125.0,3232291854.0,445.0,52321.0,TCP,0.0,1.0,108.0,0
3232261125.0,3232291856.0,445.0,58844.0,TCP,0.0,1.0,108.0,0
3232291847.0,3232292095.0,137.0,137.0,UDP,0.0,1.0,92.0,0
3232291856.0,3232261126.0,60621.0,80.0,TCP,0.003,5.0,479.0,1
3232291856.0,3232261126.0,58666.0,80.0,TCP,0.002,5.0,479.0,1
3232291853.0,3232292095.0,137.0,137.0,UDP,0.0,1.0,92.0,0
3232291856.0,3232286728.0,51430.0,135.0,TCP,0.005,2.0,112.0,1
3232291856.0,3232261126.0,35179.0,80.0,TCP,0.004,5.0,479.0,1
3232291856.0,3232286724.0,51357.0,603.0,TCP,0.0,1.0,58.0,1
3232291852.0,3232261125.0,49511.0,445.0,TCP,0.003,2.0,174.0,0
3232291856.0,3232261125.0,58844.0,445.0,TCP,0.002,2.0,174.0,0
3232291856.0,3232261126.0,57303.0,80.0,TCP,0.005,6.0,545.0,1
3232291856.0,3232286728.0,51357.0,1091.0,TCP,0.0,1.0,58.0,1
3232261125.0,3232291853.0,445.0,60689.0,TCP,0.0,1.0,108.0,0
3232291856.0,3232289281.0,46755.0,1089.0,TCP,0.0,1.0,58.0,1
3232291856.0,3232261126.0,59580.0,80.0,TCP,0.005,5.0,479.0,1
3232261125.0,3232291846.0,445.0,46709.0,TCP,0.0,1.0,108.0,0
3232261125.0,3232291854.0,445.0,52321.0,TCP,0.0,1.0,108.0,0
3232291856.0,3232286725.0,51357.0,548.0,TCP,0.0,1.0,58.0,1
3232291852.0,3232292095.0,138.0,138.0,UDP,0.0,1.0,262.0,0
3232261125.0,3232286724.0,445.0,43183.0,TCP,0.0,1.0,108.0,0
3232291856.0,3232261126.0,59837.0,80.0,TCP,0.001,5.0,479.0,1
3232291856.0,3232261126.0,35204.0,80.0,TCP,0.004,5.0,479.0,1
3232291856.0,3232286722.0,51357.0,6666.0,TCP,0.0,1.0,58.0,1
3232286724.0,3232261125.0,43183.0,445.0,TCP,0.004,2.0,174.0,0
3232291856.0,3232261126.0,59142.0,80.0,TCP,0.003,5.0,479.0,1
3232291856.0,3232289284.0,46755.0,52822.0,TCP,0.0,1.0,58.0,1
3232286724.0,3232261125.0,43183.0,445.0,TCP,0.0,1.0,66.0,0
3232291856.0,3232261126.0,34543.0,80.0,TCP,0.005,5.0,479.0,1
3232261125.0,3232291845.0,445.0,51146.0,TCP,0.0,1.0,108.0,0
3232291850.0,3232261125.0,40239.0,445.0,TCP,0.002,2.0,174.0,0
3232291844.0,3232261125.0,43145.0,445.0,TCP,0.004,2.0,174.0,0
3232291856.0,3232261126.0,36309.0,80.0,TCP,0.006,5.0,479.0,1
3232261125.0,3232291847.0,445.0,37191.0,TCP,0.0,1.0,108.0,0
3232291856.0,3232261126.0,57720.0,80.0,TCP,0.004,5.0,479.0,1
3232261125.0,3232291854.0,445.0,52321.0,TCP,0.0,1.0,108.0,0
3232291856.0,3232261126.0,60524.0,80.0,TCP,0.004,6.0,545.0,1
3232291856.0,3232261126.0,59540.0,80.0,TCP,0.003,5.0,479.0,1
3232261125.0,3232291852.0,445.0,49511.0,TCP,0.0,1.0,108.0,0
3232291856.0,3232261126.0,58333.0,80.0,TCP,0.006,5.0,479.0,1
3232261125.0,3232291845.0,445.0,51146.0,TCP,0.0,1.0,108.0,0
3232291856.0,3232286723.0,51357.0,49.0,TCP,0.0,1.0,58.0,1
3232261125.0,3232291853.0,445.0,60689.0,TCP,0.0,1.0,108.0,0
3232291856.0,3232261126.0,34105.0,80.0,TCP,0.003,5.0,479.0,1
3232291850.0,3232261125.0,40239.0,445.0,TCP,0.002,2.0,174.0,0
3232261125.0,3232291846.0,445.0,46709.0,TCP,0.0,1.0,108.0,0
3232291856.0,3232261126.0,55775.0,80.0,TCP,0.006,6.0,545.0,1
3232291854.0,3232261125.0,52321.0,445.0,TCP,0.004,2.0,174.0,0
3232291856.0,3232261126.0,36805.0,80.0,TCP,0.006,6.0,545.0,1
3232291855.0,3232261125.0,48888.0,445.0,TCP,0.004,2.0,174.0,0
3232291856.0,3232286721.0,51357.0,528.0,TCP,0.0,1.0,58.0,1
3232291854.0,3232261125.0,52321.0,445.0,TCP,0.005,2.0,174.0,0
3232261125.0,3232291844.0,445.0,43145.0,TCP,0.0,1.0,108.0,0
3232261125.0,3232291855.0,445.0,48888.0,TCP,0.0,1.0,108.0,0
3232291856.0,3232286728.0,51357.0,32769.0,TCP,0.0,1.0,58.0,1
3232291856.0,3232261126.0,58007.0,80.0,TCP,0.006,5.0,479.0,1
3232291856.0,3232286722.0,51357.0,1037.0,TCP,0.0,1.0,58.0,1
3232261125.0,3232291846.0,445.0,46709.0,TCP,0.0,1.0,108.0,0
3232291856.0,3232261126.0,57372.0,80.0,TCP,0.004,6.0,545.0,1
3232291856.0,3232261125.0,58844.0,445.0,TCP,0.001,2.0,174.0,0
3232261125.0,3232291853.0,445.0,60689.0,TCP,0.0,1.0,108.0,0
3232291856.0,3232261126.0,59330.0,80.0,TCP,0.005,5.0,479.0,1
3232291856.0,3232261126.0,33762.0,80.0,TCP,0.004,5.0,479.0,1
3232291856.0,3232286725.0,51357.0,6500.0,TCP,0.0,1.0,58.0,1
3232261125.0,3232291854.0,445.0,52321.0,TCP,0.0,1.0,108.0,0
3232261125.0,3232291852.0,445.0,49511.0,TCP,0.0,1.0,108.0,0
3232291856.0,3232261126.0,58307.0,80.0,TCP,0.005,5.0,479.0,1
3232291849.0,3232261125.0,37884.0,445.0,TCP,0.002,2.0,174.0,0
3232291856.0,3232261126.0,58269.0,80.0,TCP,0.005,5.0,479.0,1
3232291856.0,3232261126.0,56958.0,80.0,TCP,0.004,5.0,479.0,1
3232291856.0,3232261126.0,57846.0,80.0,TCP,0.003,5.0,479.0,1
3232291847.0,3232261125.0,37191.0,445.0,TCP,0.0,1.0,66.0,0
3232261125.0,3232291847.0,445.0,37191.0,TCP,0.0,1.0,108.0,0
3232291856.0,3232261126.0,37138.0,80.0,TCP,0.006,5.0,479.0,1
3232291845.0,3232261125.0,51146.0,445.0,TCP,0.003,2.0,174.0,0
3232261125.0,3232291849.0,445.0,37884.0,TCP,0.0,1.0,108.0,0
3232261125.0,3232291852.0,445.0,49511.0,TCP,0.0,1.0,108.0,0
3232291847.0,3232261125.0,37191.0,445.0,TCP,0.003,2.0,174.0,0
3232261125.0,3232291849.0,445.0,37884.0,TCP,0.0,1.0,108.0,0
3232291856.0,3232286728.0,51358.0,810.0,TCP,0.0,1.0,58.0,1
3232291856.0,3232261126.0,57848.0,80.0,TCP,0.003,6.0,545.0,1
3232291856.0,3232261126.0,55919.0,80.0,TCP,0.005,5.0,479.0,1
3232291854.0,3232261125.0,52321.0,445.0,TCP,0.004,2.0,174.0,0
3232261125.0,3232291847.0,445.0,37191.0,TCP,0.0,1.0,108.0,0
3232291849.0,3232292095.0,137.0,137.0,UDP,0.0,1.0,92.0,0
3232291856.0,3232261126.0,58446.0,80.0,TCP,0.003,5.0,479.0,1
3232291856.0,3232261126.0,60183.0,80.0,TCP,0.004,5.0,479.0,1
3232291856.0,3232261126.0,59136.0,80.0,TCP,0.003,5.0,479.0,1
3232291856.0,3232261126.0,6046665.0,80.0,TCP,0.004,6.0,545.0,1
3232291851.0,3232261125.0,34743.0,445.0,TCP,0.002,2.0,174.0,0
3232261125.0,3232291849.0,445.0,37884.0,TCP,0.0,1.0,108.0,0
3232261125.0,3232291851.0,445.0,34743.0,TCP,0.0,1.0,108.0,0
3232291846.0,3232261125.0,46709.0,445.0,TCP,0.003,2.0,174.0,0
3232291856.0,3232286721.0,51357.0,8180.0,TCP,0.0,1.0,58.0,1
3232261125.0,3232291844.0,445.0,43145.0,TCP,0.0,1.0,108.0,0
3232291845.0,3232261125.0,51146.0,445.0,TCP,0.003,2.0,174.0,0
3232291856.0,3232261126.0,60629.0,80.0,TCP,0.006,5.0,479.0,1
3232291854.0,3232261125.0,52321.0,445.0,TCP,0.001,2.0,174.0,0
3232261125.0,3232291851.0,445.0,34743.0,TCP,0.0,1.0,108.0,0
3232291856.0,3232261126.0,57855.0,80.0,TCP,0.004,6.0,545.0,1
3232286724.0,3232261125.0,43183.0,445.0,TCP,0.003,2.0,174.0,0
3232291856.0,3232286729.0,51357.0,10001.0,TCP,0.0,1.0,58.0,1
3232291856.0,3232261126.0,57745.0,80.0,TCP,0.003,6.0,545.0,1
3232291856.0,3232261126.0,60774.0,80.0,TCP,0.002,5.0,479.0,1
3232291856.0,3232261126.0,60933.0,80.0,TCP,0.004,5.0,479.0,1
3232291856.0,3232261126.0,59979.0,80.0,TCP,0.004,6.0,545.0,1
3232291856.0,3232286729.0,51357.0,32783.0,TCP,0.0,1.0,58.0,1
3232291845.0,3232261125.0,51146.0,445.0,TCP,0.002,2.0,174.0,0
3232261125.0,3232286724.0,445.0,43183.0,TCP,0.0,1.0,108.0,0
3232291856.0,3232261126.0,58863.0,80.0,TCP,0.005,5.0,479.0,1
3232291847.0,3232261125.0,37191.0,445.0,TCP,0.002,2.0,174.0,0
3232261125.0,3232286724.0,445.0,43183.0,TCP,0.0,1.0,108.0,0
3232291856.0,3232261126.0,35522.0,80.0,TCP,0.006,5.0,479.0,1
3232261125.0,3232291855.0,445.0,48888.0,TCP,0.0,1.0,108.0,0
3232261123.0,3232261375.0,138.0,138.0,UDP,0.0,1.0,262.0,0
3232261125.0,3232291845.0,445.0,51146.0,TCP,0.0,1.0,108.0,0
3232291849.0,3232261125.0,37884.0,445.0,TCP,0.003,2.0,174.0,0
3232291856.0,3232261125.0,58844.0,445.0,TCP,0.005,2.0,174.0,0
3232291854.0,3232261125.0,52321.0,445.0,TCP,0.004,2.0,174.0,0
3232291856.0,3232261126.0,59039.0,80.0,TCP,0.004,6.0,545.0,1
3232291856.0,3232261126.0,56538.0,80.0,TCP,0.004,5.0,479.0,1
3232291856.0,3232292095.0,137.0,137.0,UDP,0.0,1.0,92.0,0
3232291856.0,3232261126.0,56864.0,80.0,TCP,0.004,6.0,545.0,1
3232291856.0,3232286722.0,51357.0,3221.0,TCP,0.0,1.0,58.0,1
3232291856.0,3232261126.0,34292.0,80.0,TCP,0.004,5.0,479.0,1
3232291847.0,3232261125.0,37191.0,445.0,TCP,0.002,2.0,174.0,0
3232291847.0,3232261125.0,37191.0,445.0,TCP,0.004,2.0,174.0,0
3232291856.0,3232261126.0,55424.0,80.0,TCP,0.006,5.0,479.0,1
3232291856.0,3232261126.0,58373.0,80.0,TCP,0.004,6.0,545.0,1
3232291849.0,3232261125.0,37884.0,445.0,TCP,0.004,2.0,174.0,0
3232261125.0,3232291845.0,445.0,51146.0,TCP,0.0,1.0,108.0,0
3232261125.0,3232291853.0,445.0,60689.0,TCP,0.0,1.0,108.0,0
3232291856.0,3232261125.0,58844.0,445.0,TCP,0.005,2.0,174.0,0
3232261125.0,3232291849.0,445.0,37884.0,TCP,0.0,1.0,108.0,0
3232261125.0,3232291847.0,445.0,37191.0,TCP,0.0,1.0,108.0,0
3232261125.0,3232291855.0,445.0,48888.0,TCP,0.0,1.0,108.0,0
3232261125.0,3232291845.0,445.0,51146.0,TCP,0.0,1.0,108.0,0
3232261125.0,3232286725.0,445.0,46808.0,TCP,0.0,1.0,108.0,0
3232291849.0,3232261125.0,37884.0,445.0,TCP,0.001,2.0,174.0,0
3232291856.0,3232261126.0,58057.0,80.0,TCP,0.003,6.0,545.0,1
3232291845.0,3232261125.0,51146.0,445.0,TCP,0.002,2.0,174.0,0
3232291856.0,3232261126.0,36508.0,80.0,TCP,0.004,5.0,479.0,1
3232261125.0,3232291851.0,445.0,34743.0,TCP,0.0,1.0,108.0,0
3232261125.0,3232291854.0,445.0,52321.0,TCP,0.0,1.0,108.0,0
3232261125.0,3232291852.0,445.0,49511.0,TCP,0.0,1.0,108.0,0
3232291854.0,3232261125.0,52321.0,445.0,TCP,0.001,2.0,174.0,0
3232291856.0,3232261126.0,60130.0,80.0,TCP,0.006,6.0,545.0,1
3232291856.0,3232286725.0,51467.0,25.0,TCP,0.0,1.0,58.0,1
3232291856.0,3232261126.0,57871.0,80.0,TCP,0.005,5.0,479.0,1
3232261125.0,3232291856.0,445.0,58844.0,TCP,0.0,1.0,108.0,0
3232291850.0,3232261125.0,40239.0,445.0,TCP,0.005,2.0,174.0,0
3232286725.0,3232261125.0,46808.0,445.0,TCP,0.003,2.0,174.0,0
3232261125.0,3232291848.0,445.0,49094.0,TCP,0.0,1.0,108.0,0
3232291856.0,3232261126.0,57319.0,80.0,TCP,0.003,5.0,479.0,1
3232291856.0,3232261126.0,59143.0,80.0,TCP,0.004,6.0,545.0,1
3232291856.0,3232261126.0,32914.0,80.0,TCP,0.005,5.0,479.0,1
3232261125.0,3232286725.0,445.0,46808.0,TCP,0.0,1.0,108.0,0
3232291845.0,3232292095.0,138.0,138.0,UDP,0.0,1.0,262.0,0
3232261125.0,3232286724.0,445.0,43183.0,TCP,0.0,1.0,108.0,0
3232286725.0,3232261125.0,46808.0,445.0,TCP,0.002,2.0,174.0,0
3232291856.0,3232261126.0,59524.0,80.0,TCP,0.004,5.0,479.0,1
3232291846.0,3232261125.0,46709.0,445.0,TCP,0.0,2.0,174.0,0
3232291856.0,3232286728.0,51357.0,10002.0,TCP,0.0,1.0,58.0,1
3232291847.0,3232261125.0,37191.0,445.0,TCP,0.003,2.0,174.0,0
3232291856.0,3232261126.0,57957.0,80.0,TCP,0.002,5.0,479.0,1
3232291847.0,3232292095.0,137.0,137.0,UDP,0.0,1.0,92.0,0
3232261125.0,3232291846.0,445.0,46709.0,TCP,0.0,1.0,108.0,0
3232291856.0,3232261126.0,33739.0,80.0,TCP,0.003,5.0,479.0,1
3232261125.0,3232291852.0,445.0,49511.0,TCP,0.0,1.0,108.0,0
3232291849.0,3232261125.0,37884.0,445.0,TCP,0.003,2.0,174.0,0
3232261125.0,3232291855.0,445.0,48888.0,TCP,0.0,1.0,108.0,0
3232291856.0,3232261126.0,37190.0,80.0,TCP,0.005,5.0,479.0,1
3232291855.0,3232261125.0,48888.0,445.0,TCP,0.003,2.0,174.0,0
3232286725.0,3232261125.0,46808.0,445.0,TCP,0.001,2.0,174.0,0
3232291856.0,3232261126.0,58695.0,80.0,TCP,0.005,5.0,479.0,1
3232261125.0,3232291849.0,445.0,37884.0,TCP,0.0,1.0,108.0,0
3232291856.0,3232261126.0,60621.0,80.0,TCP,0.004,5.0,479.0,1
3232291844.0,3232261125.0,43145.0,445.0,TCP,0.002,2.0,174.0,0
3232291856.0,3232261126.0,58382.0,80.0,TCP,0.005,5.0,479.0,1
3232261125.0,3232286724.0,445.0,43183.0,TCP,0.0,1.0,70.0,0
3232291856.0,3232261126.0,58092.0,80.0,TCP,0.005,5.0,479.0,1
3232291856.0,3232261126.0,35678.0,80.0,TCP,0.003,5.0,479.0,1
3232291847.0,3232261125.0,37191.0,445.0,TCP,0.003,2.0,174.0,0
3232261125.0,3232291856.0,445.0,58844.0,TCP,0.0,1.0,108.0,0
3232291851.0,3232261125.0,34743.0,445.0,TCP,0.004,2.0,174.0,0
3232261125.0,3232291848.0,445.0,49094.0,TCP,0.0,1.0,108.0,0
3232291856.0,3232261126.0,58627.0,80.0,TCP,0.006,5.0,479.0,1
3232291856.0,3232286728.0,51358.0,2301.0,TCP,0.0,1.0,58.0,1
3232291845.0,3232261125.0,51146.0,445.0,TCP,0.002,2.0,174.0,0
3232291849.0,3232292095.0,137.0,137.0,UDP,0.0,1.0,92.0,0
3232286725.0,3232261125.0,46808.0,445.0,TCP,0.002,2.0,174.0,0
3232291854.0,3232261125.0,52321.0,445.0,TCP,0.003,2.0,174.0,0
3232291856.0,3232286721.0,51357.0,1097.0,TCP,0.0,1.0,58.0,1
3232291856.0,3232261126.0,57306.0,80.0,TCP,0.004,5.0,479.0,1
3232291856.0,3232261126.0,57840.0,80.0,TCP,0.002,6.0,545.0,1
3232291856.0,3232286725.0,51410.0,25.0,TCP,0.0,1.0,58.0,1
3232291846.0,3232261125.0,46709.0,445.0,TCP,0.005,2.0,174.0,0
3232261125.0,3232291847.0,445.0,37191.0,TCP,0.0,1.0,108.0,0
3232261125.0,3232286724.0,445.0,43183.0,TCP,0.0,1.0,108.0,0
3232291853.0,3232261125.0,60689.0,445.0,TCP,0.003,2.0,174.0,0
3232291856.0,3232261126.0,57769.0,80.0,TCP,0.003,6.0,545.0,1
3232291856.0,3232261126.0,60755.0,80.0,TCP,0.003,5.0,479.0,1
3232261125.0,3232291854.0,445.0,52321.0,TCP,0.0,1.0,108.0,0
3232261125.0,3232291853.0,445.0,60689.0,TCP,0.0,1.0,108.0,0
3232261125.0,3232291850.0,445.0,40239.0,TCP,0.0,1.0,108.0,0
3232291856.0,3232261126.0,60756.0,80.0,TCP,0.005,5.0,479.0,1
3232291856.0,3232261126.0,34433.0,80.0,TCP,0.006,6.0,545.0,1
3232291851.0,3232261125.0,34743.0,445.0,TCP,0.001,2.0,174.0,0
3232261125.0,3232291853.0,445.0,60689.0,TCP,0.0,1.0,108.0,0
3232291856.0,3232286728.0,51357.0,5046.0,TCP,0.0,1.0,58.0,1
3232291849.0,3232261125.0,37884.0,445.0,TCP,0.0,1.0,66.0,0
3232261125.0,3232291855.0,445.0,48888.0,TCP,0.0,1.0,108.0,0
3232261125.0,3232291846.0,445.0,46709.0,TCP,0.0,1.0,108.0,0
3232291856.0,3232286729.0,51358.0,1310.0,TCP,0.0,1.0,58.0,1
3232261125.0,3232291853.0,445.0,60689.0,TCP,0.0,1.0,108.0,0
3232291856.0,3232261126.0,34921.0,80.0,TCP,0.005,5.0,479.0,1
3232291848.0,3232292095.0,137.0,137.0,UDP,0.0,1.0,92.0,0
3232291849.0,3232261125.0,37884.0,445.0,TCP,0.002,2.0,174.0,0
3232291856.0,3232261126.0,55433.0,80.0,TCP,0.004,6.0,545.0,1
3232291856.0,3232261126.0,59570.0,80.0,TCP,0.006,5.0,479.0,1
3232291856.0,3232261126.0,58941.0,80.0,TCP,0.004,5.0,479.0,1
3232286724.0,3232261125.0,43183.0,445.0,TCP,0.002,2.0,174.0,0
3232291853.0,3232292095.0,138.0,138.0,UDP,0.0,1.0,262.0,0
3232291856.0,3232286721.0,51357.0,1077.0,TCP,0.0,1.0,58.0,1
3232291856.0,3232261126.0,60634.0,80.0,TCP,0.003,5.0,479.0,1
3232291856.0,3232261126.0,57350.0,80.0,TCP,0.006,6.0,545.0,1
