srcport,dstport,proto,td,pkt,byt,label,srcip_1,srcip_2,srcip_3,srcip_4,dstip_1,dstip_2,dstip_3,dstip_4
445.0,37884.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,9
60965.0,80.0,TCP,0.003,6.0,545.0,1,192,168,220,16,192,168,100,6
60689.0,445.0,TCP,0.004,2.0,174.0,0,192,168,220,13,192,168,100,5
59849.0,80.0,TCP,0.004,6.0,545.0,1,192,168,220,16,192,168,100,6
59013.0,80.0,TCP,0.003,5.0,479.0,1,192,168,220,16,192,168,100,6
34994.0,80.0,TCP,0.004,5.0,479.0,1,192,168,220,16,192,168,100,6
445.0,46709.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,6
34488.0,80.0,TCP,0.005,5.0,479.0,1,192,168,220,16,192,168,100,6
37294.0,80.0,TCP,0.005,5.0,479.0,1,192,168,220,16,192,168,100,6
445.0,48888.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,15
46756.0,1534.0,TCP,0.0,1.0,58.0,1,192,168,220,16,192,168,210,5
46808.0,445.0,TCP,0.003,2.0,174.0,0,192,168,200,5,192,168,100,5
40239.0,445.0,TCP,0.001,2.0,174.0,0,192,168,220,10,192,168,100,5
445.0,58844.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,16
46828.0,22.0,TCP,0.004,2.0,139.0,0,192,168,220,5,192,168,100,6
57802.0,80.0,TCP,0.004,5.0,479.0,1,192,168,220,16,192,168,100,6
445.0,40239.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,10
58290.0,80.0,TCP,0.005,6.0,545.0,1,192,168,220,16,192,168,100,6
57268.0,80.0,TCP,0.005,5.0,479.0,1,192,168,220,16,192,168,100,6
59914.0,80.0,TCP,0.004,6.0,545.0,1,192,168,220,16,192,168,100,6
58418.0,80.0,TCP,0.002,6.0,545.0,1,192,168,220,16,192,168,100,6
58006.0,80.0,TCP,0.005,6.0,545.0,1,192,168,220,16,192,168,100,6
49094.0,445.0,TCP,0.004,2.0,174.0,0,192,168,220,8,192,168,100,5
445.0,46709.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,6
138.0,138.0,UDP,0.0,1.0,262.0,0,192,168,220,16,192,168,220,255
59093.0,80.0,TCP,0.0069999999999999,5.0,479.0,1,192,168,220,16,192,168,100,6
445.0,60689.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,13
51357.0,6541.0,TCP,0.0,1.0,58.0,1,192,168,220,16,192,168,200,2
445.0,46709.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,6
49511.0,445.0,TCP,0.004,2.0,174.0,0,192,168,220,12,192,168,100,5
445.0,49094.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,8
34743.0,445.0,TCP,0.002,2.0,174.0,0,192,168,220,11,192,168,100,5
445.0,58844.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,16
33935.0,80.0,TCP,0.005,5.0,479.0,1,192,168,220,16,192,168,100,6
445.0,51146.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,5
58575.0,80.0,TCP,0.002,5.0,479.0,1,192,168,220,16,192,168,100,6
34234.0,80.0,TCP,0.005,5.0,479.0,1,192,168,220,16,192,168,100,6
51357.0,5961.0,TCP,0.0,1.0,58.0,1,192,168,220,16,192,168,200,5
34506.0,80.0,TCP,0.065,5.0,479.0,1,192,168,220,16,192,168,100,6
58417.0,80.0,TCP,0.006,5.0,479.0,1,192,168,220,16,192,168,100,6
59660.0,80.0,TCP,0.003,6.0,545.0,1,192,168,220,16,192,168,100,6
445.0,40239.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,10
60711.0,80.0,TCP,0.006,5.0,479.0,1,192,168,220,16,192,168,100,6
59333.0,80.0,TCP,0.005,6.0,545.0,1,192,168,220,16,192,168,100,6
445.0,46709.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,6
59275.0,80.0,TCP,0.003,5.0,479.0,1,192,168,220,16,192,168,100,6
43145.0,445.0,TCP,0.001,2.0,174.0,0,192,168,220,4,192,168,100,5
43183.0,445.0,TCP,0.002,2.0,174.0,0,192,168,200,4,192,168,100,5
445.0,49094.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,8
445.0,46709.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,6
35821.0,80.0,TCP,0.005,5.0,479.0,1,192,168,220,16,192,168,100,6
49094.0,445.0,TCP,0.001,2.0,174.0,0,192,168,220,8,192,168,100,5
58565.0,80.0,TCP,0.004,5.0,479.0,1,192,168,220,16,192,168,100,6
445.0,48888.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,15
40239.0,445.0,TCP,0.004,2.0,174.0,0,192,168,220,10,192,168,100,5
445.0,43145.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,4
55369.0,80.0,TCP,0.005,5.0,479.0,1,192,168,220,16,192,168,100,6
58844.0,445.0,TCP,0.004,2.0,174.0,0,192,168,220,16,192,168,100,5
48888.0,445.0,TCP,0.003,2.0,174.0,0,192,168,220,15,192,168,100,5
51357.0,4005.0,TCP,0.0,1.0,58.0,1,192,168,220,16,192,168,200,1
57277.0,80.0,TCP,0.003,6.0,545.0,1,192,168,220,16,192,168,100,6
46709.0,445.0,TCP,0.003,2.0,174.0,0,192,168,220,6,192,168,100,5
56568.0,80.0,TCP,0.004,5.0,479.0,1,192,168,220,16,192,168,100,6
51357.0,2301.0,TCP,0.0,1.0,58.0,1,192,168,220,16,192,168,200,8
445.0,46808.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,200,5
137.0,137.0,UDP,0.0,1.0,92.0,0,192,168,220,6,192,168,220,255
57932.0,80.0,TCP,0.006,5.0,479.0,1,192,168,220,16,192,168,100,6
137.0,137.0,UDP,0.0,1.0,92.0,0,192,168,220,5,192,168,220,255
445.0,48888.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,15
138.0,138.0,UDP,0.0,1.0,262.0,0,192,168,220,3,192,168,220,255
445.0,46808.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,200,5
40239.0,445.0,TCP,0.004,2.0,174.0,0,192,168,220,10,192,168,100,5
60033.0,80.0,TCP,0.004,5.0,479.0,1,192,168,220,16,192,168,100,6
37191.0,445.0,TCP,0.0,1.0,66.0,0,192,168,220,7,192,168,100,5
445.0,52321.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,14
57196.0,80.0,TCP,0.006,6.0,545.0,1,192,168,220,16,192,168,100,6
58515.0,80.0,TCP,0.003,5.0,479.0,1,192,168,220,16,192,168,100,6
40239.0,445.0,TCP,0.002,2.0,174.0,0,192,168,220,10,192,168,100,5
445.0,49094.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,8
33901.0,80.0,TCP,0.0069999999999999,5.0,479.0,1,192,168,220,16,192,168,100,6
35669.0,80.0,TCP,0.003,5.0,479.0,1,192,168,220,16,192,168,100,6
59072.0,80.0,TCP,0.003,5.0,479.0,1,192,168,220,16,192,168,100,6
37191.0,445.0,TCP,0.0,1.0,66.0,0,192,168,220,7,192,168,100,5
37191.0,445.0,TCP,0.002,2.0,174.0,0,192,168,220,7,192,168,100,5
57846.0,80.0,TCP,0.003,6.0,545.0,1,192,168,220,16,192,168,100,6
445.0,37884.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,9
51421.0,25.0,TCP,0.0,1.0,58.0,1,192,168,220,16,192,168,200,3
46709.0,445.0,TCP,0.004,2.0,174.0,0,192,168,220,6,192,168,100,5
445.0,49511.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,12
34823.0,80.0,TCP,0.005,5.0,479.0,1,192,168,220,16,192,168,100,6
445.0,58844.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,16
445.0,34743.0,TCP,0.0,1.0,70.0,0,192,168,100,5,192,168,220,11
445.0,52321.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,14
58333.0,80.0,TCP,0.004,5.0,479.0,1,192,168,220,16,192,168,100,6
445.0,49094.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,8
33483.0,80.0,TCP,0.005,6.0,545.0,1,192,168,220,16,192,168,100,6
49094.0,445.0,TCP,0.002,2.0,174.0,0,192,168,220,8,192,168,100,5
445.0,37191.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,7
57876.0,80.0,TCP,0.005,5.0,479.0,1,192,168,220,16,192,168,100,6
58844.0,445.0,TCP,0.003,2.0,174.0,0,192,168,220,16,192,168,100,5
60689.0,445.0,TCP,0.003,2.0,174.0,0,192,168,220,13,192,168,100,5
137.0,137.0,UDP,0.0,1.0,92.0,0,192,168,220,6,192,168,220,255
58305.0,80.0,TCP,0.004,5.0,479.0,1,192,168,220,16,192,168,100,6
51357.0,3389.0,TCP,0.0,1.0,58.0,1,192,168,220,16,192,168,200,8
445.0,48888.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,15
445.0,58844.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,16
445.0,37884.0,TCP,0.0,1.0,66.0,0,192,168,100,5,192,168,220,9
445.0,51146.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,5
445.0,51146.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,5
35397.0,80.0,TCP,0.003,5.0,479.0,1,192,168,220,16,192,168,100,6
48888.0,445.0,TCP,0.005,2.0,174.0,0,192,168,220,15,192,168,100,5
137.0,137.0,UDP,0.0,1.0,92.0,0,192,168,220,8,192,168,220,255
60337.0,80.0,TCP,0.006,6.0,545.0,1,192,168,220,16,192,168,100,6
445.0,52321.0,TCP,0.005,2.0,178.0,0,192,168,100,5,192,168,220,14
58844.0,445.0,TCP,0.004,2.0,174.0,0,192,168,220,16,192,168,100,5
60689.0,445.0,TCP,0.001,2.0,174.0,0,192,168,220,13,192,168,100,5
58913.0,80.0,TCP,0.003,5.0,479.0,1,192,168,220,16,192,168,100,6
37191.0,445.0,TCP,0.005,2.0,174.0,0,192,168,220,7,192,168,100,5
445.0,37191.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,7
445.0,37884.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,9
445.0,58844.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,16
58970.0,80.0,TCP,0.005,5.0,479.0,1,192,168,220,16,192,168,100,6
52321.0,445.0,TCP,0.001,2.0,174.0,0,192,168,220,14,192,168,100,5
34306.0,80.0,TCP,0.0069999999999999,5.0,479.0,1,192,168,220,16,192,168,100,6
37191.0,445.0,TCP,0.004,2.0,174.0,0,192,168,220,7,192,168,100,5
49094.0,445.0,TCP,0.005,2.0,174.0,0,192,168,220,8,192,168,100,5
56501.0,80.0,TCP,0.003,5.0,479.0,1,192,168,220,16,192,168,100,6
51357.0,6001.0,TCP,0.0,1.0,58.0,1,192,168,220,16,192,168,200,3
58071.0,80.0,TCP,0.005,5.0,479.0,1,192,168,220,16,192,168,100,6
59861.0,80.0,TCP,0.004,6.0,545.0,1,192,168,220,16,192,168,100,6
445.0,48888.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,15
49094.0,445.0,TCP,0.001,2.0,174.0,0,192,168,220,8,192,168,100,5
60441.0,80.0,TCP,0.004,5.0,479.0,1,192,168,220,16,192,168,100,6
445.0,60689.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,13
445.0,58844.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,16
445.0,49511.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,12
36607.0,80.0,TCP,0.005,5.0,479.0,1,192,168,220,16,192,168,100,6
51357.0,25.0,TCP,0.0,1.0,58.0,1,192,168,220,16,192,168,200,5
46709.0,445.0,TCP,0.0,1.0,66.0,0,192,168,220,6,192,168,100,5
51146.0,445.0,TCP,0.005,2.0,174.0,0,192,168,220,5,192,168,100,5
48888.0,445.0,TCP,0.001,2.0,174.0,0,192,168,220,15,192,168,100,5
49094.0,445.0,TCP,0.001,2.0,174.0,0,192,168,220,8,192,168,100,5
59096.0,80.0,TCP,0.005,5.0,479.0,1,192,168,220,16,192,168,100,6
137.0,137.0,UDP,0.0,1.0,92.0,0,192,168,220,15,192,168,220,255
60689.0,445.0,TCP,0.001,2.0,174.0,0,192,168,220,13,192,168,100,5
37884.0,445.0,TCP,0.002,2.0,174.0,0,192,168,220,9,192,168,100,5
60689.0,445.0,TCP,0.002,2.0,174.0,0,192,168,220,13,192,168,100,5
58080.0,80.0,TCP,0.006,5.0,479.0,1,192,168,220,16,192,168,100,6
56360.0,80.0,TCP,0.005,5.0,479.0,1,192,168,220,16,192,168,100,6
60689.0,445.0,TCP,0.0,1.0,66.0,0,192,168,220,13,192,168,100,5
43145.0,445.0,TCP,0.003,2.0,174.0,0,192,168,220,4,192,168,100,5
445.0,49511.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,12
5905.0,80.0,TCP,0.006,5.0,479.0,1,192,168,220,16,192,168,100,6
40239.0,445.0,TCP,0.004,2.0,174.0,0,192,168,220,10,192,168,100,5
22.0,46828.0,TCP,0.004,2.0,132.0,0,192,168,100,6,192,168,220,7
46755.0,80.0,TCP,0.0,1.0,58.0,1,192,168,220,16,192,168,210,5
59210.0,80.0,TCP,0.004,6.0,545.0,1,192,168,220,16,192,168,100,6
57872.0,80.0,TCP,0.004,5.0,479.0,1,192,168,220,16,192,168,100,6
59854.0,80.0,TCP,0.006,6.0,545.0,1,192,168,220,16,192,168,100,6
40239.0,445.0,TCP,0.004,2.0,174.0,0,192,168,220,10,192,168,100,5
445.0,46709.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,6
445.0,51146.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,5
52321.0,445.0,TCP,0.004,2.0,174.0,0,192,168,220,14,192,168,100,5
137.0,137.0,UDP,0.0,1.0,92.0,0,192,168,220,7,192,168,220,255
37884.0,445.0,TCP,0.0,1.0,66.0,0,192,168,220,9,192,168,100,5
34743.0,445.0,TCP,0.002,2.0,174.0,0,192,168,220,11,192,168,100,5
60057.0,80.0,TCP,0.004,6.0,545.0,1,192,168,220,16,192,168,100,6
33878.0,80.0,TCP,0.005,5.0,479.0,1,192,168,220,16,192,168,100,6
60379.0,80.0,TCP,0.006,5.0,479.0,1,192,168,220,16,192,168,100,6
445.0,52321.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,14
445.0,37191.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,7
49094.0,445.0,TCP,0.0,1.0,66.0,0,192,168,220,8,192,168,100,5
59822.0,80.0,TCP,0.003,6.0,545.0,1,192,168,220,16,192,168,100,6
58943.0,80.0,TCP,0.006,6.0,545.0,1,192,168,220,16,192,168,100,6
137.0,137.0,UDP,0.0,1.0,92.0,0,192,168,220,8,192,168,220,255
445.0,43145.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,4
445.0,46808.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,200,5
34532.0,80.0,TCP,0.004,5.0,479.0,1,192,168,220,16,192,168,100,6
59950.0,80.0,TCP,0.005,5.0,479.0,1,192,168,220,16,192,168,100,6
445.0,49511.0,TCP,0.0,1.0,70.0,0,192,168,100,5,192,168,220,12
60492.0,80.0,TCP,0.004,5.0,479.0,1,192,168,220,16,192,168,100,6
58638.0,80.0,TCP,0.006,6.0,545.0,1,192,168,220,16,192,168,100,6
34743.0,445.0,TCP,0.002,2.0,174.0,0,192,168,220,11,192,168,100,5
58844.0,445.0,TCP,0.002,2.0,174.0,0,192,168,220,16,192,168,100,5
51146.0,445.0,TCP,0.002,2.0,174.0,0,192,168,220,5,192,168,100,5
445.0,37884.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,9
60049.0,80.0,TCP,0.004,5.0,479.0,1,192,168,220,16,192,168,100,6
35503.0,80.0,TCP,0.005,5.0,479.0,1,192,168,220,16,192,168,100,6
137.0,137.0,UDP,0.0,1.0,92.0,0,192,168,200,5,192,168,200,255
60689.0,445.0,TCP,0.003,2.0,174.0,0,192,168,220,13,192,168,100,5
58750.0,80.0,TCP,0.004,6.0,545.0,1,192,168,220,16,192,168,100,6
60531.0,80.0,TCP,0.005,5.0,479.0,1,192,168,220,16,192,168,100,6
34083.0,80.0,TCP,0.004,5.0,479.0,1,192,168,220,16,192,168,100,6
56567.0,80.0,TCP,0.003,6.0,545.0,1,192,168,220,16,192,168,100,6
60494.0,80.0,TCP,0.005,5.0,479.0,1,192,168,220,16,192,168,100,6
445.0,43183.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,200,4
445.0,37191.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,7
56934.0,80.0,TCP,0.003,5.0,479.0,1,192,168,220,16,192,168,100,6
34743.0,445.0,TCP,0.004,2.0,174.0,0,192,168,220,11,192,168,100,5
34465.0,80.0,TCP,0.004,5.0,479.0,1,192,168,220,16,192,168,100,6
51357.0,1034.0,TCP,0.0,1.0,58.0,1,192,168,220,16,192,168,200,3
58234.0,80.0,TCP,0.003,6.0,545.0,1,192,168,220,16,192,168,100,6
445.0,43145.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,4
57283.0,80.0,TCP,0.003,5.0,479.0,1,192,168,220,16,192,168,100,6
445.0,40239.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,10
35574.0,80.0,TCP,0.003,5.0,479.0,1,192,168,220,16,192,168,100,6
37884.0,445.0,TCP,0.003,2.0,174.0,0,192,168,220,9,192,168,100,5
445.0,48888.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,15
37884.0,445.0,TCP,0.004,2.0,174.0,0,192,168,220,9,192,168,100,5
56809.0,80.0,TCP,0.003,6.0,545.0,1,192,168,220,16,192,168,100,6
60382.0,80.0,TCP,0.006,5.0,479.0,1,192,168,220,16,192,168,100,6
56932.0,80.0,TCP,0.004,6.0,545.0,1,192,168,220,16,192,168,100,6
36148.0,80.0,TCP,0.004,6.0,545.0,1,192,168,220,16,192,168,100,6
59100.0,80.0,TCP,0.003,6.0,545.0,1,192,168,220,16,192,168,100,6
51357.0,1661.0,TCP,0.0,1.0,58.0,1,192,168,220,16,192,168,200,5
58270.0,80.0,TCP,0.003,5.0,479.0,1,192,168,220,16,192,168,100,6
137.0,137.0,UDP,0.0,1.0,92.0,0,192,168,220,3,192,168,220,255
445.0,37191.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,7
587.0,59660.0,TCP,0.069,9.0,3027.0,1,192,168,100,4,192,168,220,13
445.0,40239.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,10
33952.0,80.0,TCP,0.005,6.0,545.0,1,192,168,220,16,192,168,100,6
43145.0,445.0,TCP,0.004,2.0,174.0,0,192,168,220,4,192,168,100,5
56843.0,80.0,TCP,0.005,5.0,479.0,1,192,168,220,16,192,168,100,6
59965.0,80.0,TCP,0.004,5.0,479.0,1,192,168,220,16,192,168,100,6
137.0,137.0,UDP,0.0,1.0,92.0,0,192,168,220,10,192,168,220,255
58844.0,445.0,TCP,0.004,2.0,174.0,0,192,168,220,16,192,168,100,5
51358.0,3389.0,TCP,0.0,1.0,58.0,1,192,168,220,16,192,168,200,9
37191.0,445.0,TCP,0.002,2.0,174.0,0,192,168,220,7,192,168,100,5
59602.0,80.0,TCP,0.005,5.0,479.0,1,192,168,220,16,192,168,100,6
59161.0,80.0,TCP,0.003,5.0,479.0,1,192,168,220,16,192,168,100,6
59822.0,80.0,TCP,0.004,5.0,479.0,1,192,168,220,16,192,168,100,6
40239.0,445.0,TCP,0.002,2.0,174.0,0,192,168,220,10,192,168,100,5
48888.0,445.0,TCP,0.001,2.0,174.0,0,192,168,220,15,192,168,100,5
445.0,49511.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,12
51358.0,482.0,TCP,0.0,1.0,58.0,1,192,168,220,16,192,168,200,8
57643.0,80.0,TCP,0.006,6.0,545.0,1,192,168,220,16,192,168,100,6
59750.0,80.0,TCP,0.003,5.0,479.0,1,192,168,220,16,192,168,100,6
51357.0,799.0,TCP,0.0,1.0,58.0,1,192,168,220,16,192,168,200,5
60626.0,80.0,TCP,0.003,5.0,479.0,1,192,168,220,16,192,168,100,6
57775.0,80.0,TCP,0.003,5.0,479.0,1,192,168,220,16,192,168,100,6
58927.0,80.0,TCP,0.005,5.0,479.0,1,192,168,220,16,192,168,100,6
60020.0,80.0,TCP,0.003,5.0,479.0,1,192,168,220,16,192,168,100,6
445.0,49094.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,8
51357.0,1137.0,TCP,0.0,1.0,58.0,1,192,168,220,16,192,168,200,1
57833.0,80.0,TCP,0.006,6.0,545.0,1,192,168,220,16,192,168,100,6
445.0,58844.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,16
37884.0,445.0,TCP,0.004,2.0,174.0,0,192,168,220,9,192,168,100,5
138.0,138.0,UDP,0.0,1.0,262.0,0,192,168,220,6,192,168,220,255
34743.0,445.0,TCP,0.004,2.0,174.0,0,192,168,220,11,192,168,100,5
58844.0,445.0,TCP,0.0,1.0,66.0,1,192,168,220,16,192,168,100,5
46808.0,445.0,TCP,0.005,2.0,174.0,0,192,168,200,5,192,168,100,5
137.0,137.0,UDP,0.0,1.0,92.0,0,192,168,220,6,192,168,220,255
60568.0,80.0,TCP,0.003,6.0,545.0,1,192,168,220,16,192,168,100,6
60733.0,80.0,TCP,0.004,6.0,545.0,1,192,168,220,16,192,168,100,6
445.0,37191.0,TCP,0.0,1.0,70.0,0,192,168,100,5,192,168,220,7
137.0,137.0,UDP,0.0,1.0,92.0,0,192,168,220,10,192,168,220,255
445.0,46709.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,6
445.0,40239.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,10
445.0,46709.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,6
445.0,46808.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,200,5
60268.0,80.0,TCP,0.002,5.0,479.0,1,192,168,220,16,192,168,100,6
57527.0,80.0,TCP,0.006,5.0,479.0,1,192,168,220,16,192,168,100,6
32945.0,80.0,TCP,0.003,5.0,479.0,1,192,168,220,16,192,168,100,6
51357.0,646.0,TCP,0.0,1.0,58.0,1,192,168,220,16,192,168,200,4
137.0,137.0,UDP,0.0,1.0,92.0,0,192,168,220,6,192,168,220,255
59029.0,80.0,TCP,0.006,5.0,479.0,1,192,168,220,16,192,168,100,6
445.0,60689.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,13
51357.0,1093.0,TCP,0.0,1.0,58.0,1,192,168,220,16,192,168,200,9
445.0,34743.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,11
59026.0,80.0,TCP,0.003,5.0,479.0,1,192,168,220,16,192,168,100,6
60010.0,80.0,TCP,0.003,5.0,479.0,1,192,168,220,16,192,168,100,6
59106.0,80.0,TCP,0.003,5.0,479.0,1,192,168,220,16,192,168,100,6
59570.0,80.0,TCP,0.004,6.0,545.0,1,192,168,220,16,192,168,100,6
33530.0,80.0,TCP,0.002,6.0,545.0,1,192,168,220,16,192,168,100,6
52321.0,445.0,TCP,0.003,2.0,174.0,0,192,168,220,14,192,168,100,5
58914.0,80.0,TCP,0.004,5.0,479.0,1,192,168,220,16,192,168,100,6
445.0,49094.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,8
60527.0,80.0,TCP,0.002,5.0,479.0,1,192,168,220,16,192,168,100,6
445.0,60689.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,13
37191.0,445.0,TCP,0.004,2.0,174.0,0,192,168,220,7,192,168,100,5
34743.0,445.0,TCP,0.005,2.0,174.0,0,192,168,220,11,192,168,100,5
51357.0,1083.0,TCP,0.0,1.0,58.0,1,192,168,220,16,192,168,200,3
445.0,46709.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,6
49511.0,445.0,TCP,0.002,2.0,174.0,0,192,168,220,12,192,168,100,5
445.0,58844.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,16
57723.0,80.0,TCP,0.006,6.0,545.0,1,192,168,220,16,192,168,100,6
58272.0,80.0,TCP,0.004,6.0,545.0,1,192,168,220,16,192,168,100,6
57458.0,80.0,TCP,0.004,6.0,545.0,1,192,168,220,16,192,168,100,6
51357.0,6510.0,TCP,0.0,1.0,58.0,1,192,168,220,16,192,168,200,4
51357.0,8181.0,TCP,0.0,1.0,58.0,1,192,168,220,16,192,168,200,8
57566.0,80.0,TCP,0.005,5.0,479.0,1,192,168,220,16,192,168,100,6
60689.0,445.0,TCP,0.004,2.0,174.0,0,192,168,220,13,192,168,100,5
445.0,46709.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,6
60680.0,80.0,TCP,0.005,5.0,479.0,1,192,168,220,16,192,168,100,6
60689.0,445.0,TCP,0.005,2.0,174.0,0,192,168,220,13,192,168,100,5
51146.0,445.0,TCP,0.005,2.0,174.0,0,192,168,220,5,192,168,100,5
58734.0,80.0,TCP,0.003,5.0,479.0,1,192,168,220,16,192,168,100,6
51358.0,5962.0,TCP,0.0,1.0,58.0,1,192,168,220,16,192,168,200,9
59069.0,80.0,TCP,0.003,5.0,479.0,1,192,168,220,16,192,168,100,6
51357.0,1061.0,TCP,0.0,1.0,58.0,1,192,168,220,16,192,168,200,3
51358.0,1029.0,TCP,0.0,1.0,58.0,1,192,168,220,16,192,168,200,9
43145.0,445.0,TCP,0.003,2.0,174.0,0,192,168,220,4,192,168,100,5
137.0,137.0,UDP,0.0,1.0,92.0,0,192,168,200,5,192,168,200,255
46808.0,445.0,TCP,0.004,2.0,174.0,0,192,168,200,5,192,168,100,5
445.0,48888.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,15
46709.0,445.0,TCP,0.004,2.0,174.0,0,192,168,220,6,192,168,100,5
56019.0,80.0,TCP,0.005,5.0,479.0,1,192,168,220,16,192,168,100,6
445.0,49094.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,8
445.0,37191.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,7
58290.0,80.0,TCP,0.002,6.0,545.0,1,192,168,220,16,192,168,100,6
445.0,43145.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,4
58854.0,80.0,TCP,0.003,6.0,545.0,1,192,168,220,16,192,168,100,6
46808.0,445.0,TCP,0.004,2.0,174.0,0,192,168,200,5,192,168,100,5
59097.0,80.0,TCP,0.003,5.0,479.0,1,192,168,220,16,192,168,100,6
37884.0,445.0,TCP,0.006,2.0,174.0,0,192,168,220,9,192,168,100,5
59063.0,80.0,TCP,0.005,6.0,545.0,1,192,168,220,16,192,168,100,6
48888.0,445.0,TCP,0.003,2.0,174.0,0,192,168,220,15,192,168,100,5
59828.0,80.0,TCP,0.002,5.0,479.0,1,192,168,220,16,192,168,100,6
138.0,138.0,UDP,0.0,1.0,262.0,0,192,168,220,4,192,168,220,255
33955.0,80.0,TCP,0.006,6.0,545.0,1,192,168,220,16,192,168,100,6
57762.0,80.0,TCP,0.005,5.0,479.0,1,192,168,220,16,192,168,100,6
60577.0,80.0,TCP,0.006,5.0,479.0,1,192,168,220,16,192,168,100,6
60476.0,80.0,TCP,0.004,5.0,479.0,1,192,168,220,16,192,168,100,6
